#{"t_start": 1768236100.5253232, "env_id": "None"}
1.8333334,7,48.210918
1.8333334,6,48.236953
1.8333334,6,48.254983
1.8333334,6,48.277513
1.8333334,6,48.295017
1.8333334,8,48.324559
1.8333334,6,48.350091
1.8333334,6,48.370109
1.8333334,6,48.388616
1.8333334,6,48.405132
1.8333334,7,48.424649
1.8333334,6,48.441158
1.8333334,6,48.467204
1.8333334,6,48.497746
-0.8333333,2,48.50525
1.8333334,8,48.539809
1.8333334,6,48.569443
1.8333334,6,48.586452
1.8333334,6,48.605469
1.8333334,6,48.627486
1.8333334,6,48.646006
1.8333334,6,48.663517
1.8333334,6,48.680532
1.8333334,6,48.699046
1.8333334,6,48.728067
1.8333334,7,48.753083
1.8333334,7,48.773602
1.8333334,6,48.799124
1.8333334,6,48.817643
1.8333334,6,48.835665
1.8333334,6,48.857182
1.8333334,6,48.879702
1.8333334,6,48.899221
1.8333334,6,48.924736
1.8333334,6,48.945755
1.8333334,6,48.966328
1.8333334,6,48.994555
1.8333334,6,49.011576
1.8333334,8,49.033594
1.8333334,10,49.060611
1.8333334,6,49.079129
1.8333334,6,49.099647
1.8333334,6,49.118162
1.8333334,6,49.140674
1.8333334,6,49.165689
1.8333334,8,49.187208
1.8333334,6,49.204227
1.8333334,9,49.231754
1.8333334,6,49.26077
1.8333334,7,49.28279
1.8333334,8,49.305313
1.8333334,8,49.338844
1.8333334,7,49.36186
1.8333334,10,49.404894
1.8333334,9,49.434921
1.8333334,9,49.461751
1.8333334,10,49.49678
1.8333334,6,49.518296
1.8333334,14,49.576834
1.8333334,8,49.60936
1.8333334,13,49.653392
1.8333334,12,49.69992
1.8333334,6,49.725448
1.8333334,8,49.762471
1.8333334,6,49.785987
1.8333334,10,49.812517
1.8333334,11,49.845545
1.8333334,6,49.872571
1.8333334,9,49.900089
1.8333334,6,49.917186
1.8333334,10,49.945713
1.8333334,7,49.973729
1.8333334,13,50.015264
1.8333334,10,50.04379
1.8333334,13,50.089333
1.8333334,6,50.106352
1.8333334,6,50.138371
1.8333334,6,50.158388
1.8333334,6,50.175401
1.8333334,7,50.195415
1.8333334,8,50.219444
1.8333334,15,50.267477
1.8333334,21,50.347201
1.8333334,13,50.394731
1.8333334,14,50.436766
1.8333334,6,50.457782
1.8333334,12,50.497813
1.8333334,7,50.51983
1.8333334,16,50.565375
1.8333334,11,50.596901
1.8333334,23,50.69299
1.8333334,12,50.748034
1.8333334,9,50.790563
-0.8333333,3,50.803069
1.8333334,10,50.8466
1.8333334,6,50.87413
1.8333334,16,50.932192
1.8333334,6,50.948704
1.8333334,7,50.970223
1.8333334,6,50.987243
1.8333334,7,51.01026
1.8333334,11,51.042789
1.8333334,9,51.068835
-0.5,5,51.082344
1.8333334,8,51.106863
1.8333334,8,51.142896
1.8333334,7,51.168917
1.8333334,8,51.20394
1.8333334,8,51.228468
1.8333334,9,51.270527
1.8333334,6,51.293657
1.8333334,6,51.310175
1.8333334,6,51.330688
1.8333334,6,51.358206
1.8333334,8,51.396738
1.8333334,10,51.440273
1.8333334,6,51.465291
1.8333334,7,51.497313
1.8333334,6,51.523835
1.8333334,6,51.546367
1.8333334,6,51.564385
1.8333334,6,51.581396
1.8333334,6,51.597917
1.8333334,6,51.614935
1.8333334,6,51.635451
1.8333334,6,51.659469
-0.8333333,2,51.668976
1.8333334,7,51.697494
1.8333334,6,51.716513
1.8333334,6,51.733032
1.8333334,6,51.751548
1.8333334,6,51.777055
1.8333334,7,51.809083
1.8333334,8,51.834599
1.8333334,8,51.856627
1.8333334,6,51.874136
1.8333334,6,51.894157
1.8333334,8,51.918178
1.8333334,6,51.935193
1.8333334,6,51.951711
1.8333334,6,51.973732
1.8333334,6,51.990746
1.8333334,8,52.023072
1.8333334,6,52.048285
1.8333334,7,52.070304
1.8333334,6,52.096316
1.8333334,6,52.120347
1.8333334,6,52.143146
1.8333334,8,52.175675
1.8333334,6,52.199689
1.8333334,7,52.226714
1.8333334,6,52.251729
1.8333334,6,52.280754
1.8333334,10,52.317276
1.8333334,12,52.35581
1.8333334,8,52.383331
-0.5,6,52.403358
1.8333334,9,52.42839
1.8333334,15,52.471956
0.8333334,30,52.56208
1.8333334,11,52.594119
1.8333334,17,52.647799
1.8333334,18,52.699379
1.8333334,14,52.738428
1.8333334,15,52.792123
1.8333334,6,52.812141
1.8333334,6,52.832664
1.8333334,9,52.862678
1.8333334,6,52.886701
1.8333334,9,52.917733
1.8333334,8,52.943246
1.8333334,6,52.964263
1.8333334,6,52.98229
1.8333334,6,53.002804
1.8333334,6,53.020316
1.8333334,6,53.040836
1.8333334,6,53.059861
1.8333334,8,53.081889
1.8333334,6,53.09891
1.8333334,6,53.118931
1.8333334,6,53.143447
1.8333334,6,53.165961
1.8333334,7,53.188484
1.8333334,8,53.211029
1.8333334,10,53.240559
1.8333334,6,53.259084
1.8333334,6,53.27612
1.8333334,7,53.297649
1.8333334,6,53.316676
1.8333334,6,53.333186
1.8333334,6,53.353698
1.8333334,6,53.373213
1.8333334,8,53.398746
1.8333334,6,53.418269
1.8333334,6,53.438289
1.8333334,6,53.459304
1.8333334,6,53.479337
1.8333334,6,53.495866
1.8333334,6,53.515877
1.8333334,6,53.536906
1.8333334,9,53.563435
1.8333334,6,53.581953
1.8333334,7,53.604467
1.8333334,6,53.624988
1.8333334,6,53.646512
1.8333334,6,53.667529
1.8333334,6,53.686058
1.8333334,6,53.705569
1.8333334,6,53.727087
1.8333334,6,53.748107
1.8333334,6,53.770125
1.8333334,6,53.791139
1.8333334,6,53.812155
1.8333334,6,53.831676
1.8333334,6,53.851692
1.8333334,6,53.871702
-0.5,4,53.884731
1.8333334,6,53.904747
1.8333334,6,53.926264
1.8333334,8,53.951783
1.8333334,6,53.97232
1.8333334,6,53.990335
1.8333334,6,54.008011
1.8333334,8,54.034038
-0.5,4,54.048553
1.8333334,7,54.069082
1.8333334,10,54.096109
1.8333334,6,54.113121
1.8333334,6,54.13365
1.8333334,6,54.151678
1.8333334,7,54.172691
1.8333334,6,54.18972
1.8333334,6,54.20974
1.8333334,6,54.229757
1.8333334,6,54.249767
1.8333334,7,54.270787
1.8333334,6,54.291806
1.8333334,6,54.310838
1.8333334,6,54.32737
1.8333334,6,54.344382
-0.5,5,54.364398
1.8333334,6,54.384415
1.8333334,6,54.405936
1.8333334,6,54.427958
1.8333334,6,54.448472
1.8333334,6,54.470494
1.8333334,7,54.493021
1.8333334,6,54.512529
1.8333334,7,54.536069
1.8333334,6,54.556584
1.8333334,6,54.573603
1.8333334,6,54.590132
1.8333334,8,54.614162
1.8333334,6,54.631191
1.8333334,6,54.649205
1.8333334,7,54.668733
-0.5,4,54.684754
1.8333334,6,54.70477
1.8333334,6,54.722784
1.8333334,7,54.741815
1.8333334,6,54.759847
1.8333334,6,54.779865
1.8333334,7,54.80438
1.8333334,6,54.823894
1.8333334,8,54.850437
1.8333334,6,54.868444
1.8333334,6,54.88796
1.8333334,8,54.91548
1.8333334,7,54.939497
1.8333334,10,54.972029
1.8333334,9,55.000563
1.8333334,9,55.030096
1.8333334,9,55.060628
1.8333334,6,55.080135
1.8333334,6,55.097663
1.8333334,6,55.114691
1.8333334,6,55.13571
1.8333334,7,55.160728
1.8333334,8,55.189251
1.8333334,6,55.209265
1.8333334,10,55.237801
1.8333334,7,55.261345
1.8333334,10,55.296869
1.8333334,6,55.318883
1.8333334,6,55.340403
1.8333334,6,55.358794
1.8333334,7,55.384479
1.8333334,7,55.409009
1.8333334,6,55.429026
1.8333334,6,55.447539
1.8333334,6,55.466555
1.8333334,6,55.483572
1.8333334,6,55.502085
1.8333334,6,55.518591
1.8333334,9,55.544613
1.8333334,6,55.566637
1.8333334,7,55.59166
1.8333334,9,55.621695
1.8333334,6,55.641212
1.8333334,12,55.679719
1.8333334,21,55.739758
0.6666667,30,55.83033
1.8333334,19,55.89289
1.8333334,16,55.94994
1.8333334,7,55.976468
1.8333334,11,56.012995
1.8333334,7,56.037415
1.8333334,9,56.067441
1.8333334,8,56.09597
1.8333334,8,56.119514
1.8333334,6,56.140525
1.8333334,8,56.168553
1.8333334,8,56.197076
1.8333334,6,56.214081
1.8333334,7,56.234094
1.8333334,7,56.25361
1.8333334,7,56.276131
1.8333334,7,56.297649
1.8333334,7,56.319664
1.8333334,7,56.339681
1.8333334,14,56.386733
1.8333334,8,56.413752
1.8333334,7,56.436878
1.8333334,7,56.458892
1.8333334,6,56.479405
1.8333334,7,56.498917
1.8333334,6,56.515427
1.8333334,6,56.53244
1.8333334,6,56.551452
1.8333334,6,56.573484
1.8333334,6,56.5935
1.8333334,8,56.619537
1.8333334,7,56.643051
1.8333334,12,56.68367
1.8333334,6,56.705686
1.8333334,6,56.725757
1.8333334,8,56.754339
-0.5,4,56.767346
1.8333334,6,56.789869
1.8333334,8,56.816898
1.8333334,9,56.843913
1.8333334,6,56.860925
1.8333334,7,56.884451
1.8333334,6,56.902971
1.8333334,6,56.92599
1.8333334,6,56.944005
1.8333334,8,56.968519
1.8333334,6,56.985031
1.8333334,12,57.023059
1.8333334,7,57.04759
1.8333334,7,57.070606
1.8333334,6,57.090622
1.8333334,11,57.127161
1.8333334,8,57.154924
1.8333334,6,57.175438
1.8333334,6,57.195957
1.8333334,7,57.217971
1.8333334,6,57.238489
1.8333334,9,57.268519
1.8333334,8,57.296047
1.8333334,7,57.320071
1.8333334,8,57.346085
1.8333334,17,57.398128
1.8333334,7,57.420145
1.8333334,6,57.442164
1.8333334,6,57.462685
1.8333334,6,57.483706
1.8333334,6,57.502226
1.8333334,7,57.527249
1.8333334,11,57.56529
1.8333334,6,57.587311
1.8333334,9,57.617846
1.8333334,8,57.642865
1.8333334,6,57.663885
1.8333334,9,57.695417
1.8333334,6,57.716434
1.8333334,12,57.756974
1.8333334,8,57.780491
1.8333334,11,57.816515
1.8333334,6,57.836529
1.8333334,9,57.868055
1.8333334,6,57.887071
1.8333334,6,57.905077
1.8333334,8,57.930606
1.8333334,6,57.950612
1.8333334,6,57.971128
1.8333334,6,57.989642
1.8333334,6,58.008655
1.8333334,6,58.031673
1.8333334,6,58.050186
1.8333334,6,58.0697
1.8333334,7,58.090212
1.8333334,6,58.112773
1.8333334,8,58.138295
1.8333334,6,58.15681
1.8333334,7,58.179329
1.8333334,6,58.198842
1.8333334,6,58.219354
1.8333334,9,58.246879
1.8333334,11,58.282898
1.8333334,8,58.310919
1.8333334,7,58.332435
1.8333334,6,58.35195
-0.8333333,3,58.359456
1.8333334,8,58.386471
1.8333334,9,58.414494
1.8333334,8,58.440007
1.8333334,6,58.460522
1.8333334,6,58.482039
1.8333334,6,58.500553
1.8333334,8,58.524291
1.8333334,7,58.545303
1.8333334,7,58.570827
1.8333334,7,58.59334
1.8333334,7,58.614852
1.8333334,6,58.633367
1.8333334,8,58.660372
1.8333334,8,58.686884
1.8333334,8,58.71314
1.8333334,6,58.732653
1.8333334,6,58.753169
1.8333334,8,58.77769
1.8333334,6,58.796196
1.8333334,7,58.819717
1.8333334,7,58.846234
1.8333334,6,58.868248
1.8333334,7,58.899777
1.8333334,6,58.926634
1.8333334,9,58.958148
1.8333334,7,58.985162
-0.8333333,2,58.991169
1.8333334,10,59.022692
1.8333334,10,59.055709
1.8333334,13,59.099237
1.8333334,10,59.128758
1.8333334,25,59.223822
1.8333334,6,59.251841
1.8333334,11,59.290862
1.8333334,11,59.333894
1.8333334,9,59.36642
1.8333334,6,59.387431
1.8333334,10,59.421946
1.8333334,9,59.45957
1.8333334,9,59.489094
1.8333334,6,59.507097
1.8333334,6,59.523119
1.8333334,6,59.538627
1.8333334,6,59.555645
1.8333334,14,59.600178
1.8333334,11,59.6292
1.8333334,15,59.675228
1.8333334,14,59.722263
1.8333334,9,59.748778
1.8333334,8,59.773792
1.8333334,6,59.791804
1.8333334,9,59.821323
1.8333334,10,59.853845
1.8333334,16,59.901873
1.8333334,11,59.934895
1.8333334,12,59.974423
1.8333334,12,60.012441
1.8333334,10,60.042963
1.8333334,6,60.061476
1.8333334,9,60.091498
1.8333334,8,60.120012
1.8333334,6,60.140529
1.8333334,6,60.158041
1.8333334,8,60.182054
1.8333334,7,60.20758
1.8333334,6,60.227587
1.8333334,10,60.2575
1.8333334,6,60.274599
1.8333334,7,60.298114
1.8333334,7,60.322137
1.8333334,6,60.340643
1.8333334,14,60.38151
1.8333334,10,60.410137
1.8333334,8,60.432154
1.8333334,6,60.451667
1.8333334,9,60.481187
1.8333334,8,60.508202
1.8333334,6,60.527216
1.8333334,7,60.548229
1.8333334,6,60.567242
1.8333334,6,60.591258
1.8333334,8,60.61578
1.8333334,9,60.644299
1.8333334,6,60.662864
1.8333334,7,60.685955
1.8333334,6,60.705971
1.8333334,8,60.738495
1.8333334,8,60.765517
1.8333334,9,60.79404
-0.5,4,60.805548
1.8333334,6,60.825594
1.8333334,9,60.853107
1.8333334,9,60.884129
1.8333334,6,60.901646
1.8333334,7,60.920662
1.8333334,7,60.942179
1.8333334,6,60.972706
1.8333334,7,60.99922
1.8333334,6,61.018233
1.8333334,7,61.040248
1.8333334,7,61.073272
1.8333334,6,61.100799
1.8333334,6,61.127317
-0.5,4,61.140331
1.8333334,14,61.184858
1.8333334,10,61.216878
1.8333334,6,61.241545
1.8333334,8,61.268567
1.8333334,12,61.313599
1.8333334,17,61.375144
1.8333334,15,61.427183
1.8333334,14,61.471711
1.8333334,13,61.517753
1.8333334,13,61.559282
1.8333334,6,61.579799
1.8333334,9,61.608812
-0.8333333,9,61.642844
1.8333334,6,61.662353
1.8333334,7,61.685376
1.8333334,7,61.708389
1.8333334,7,61.731403
1.8333334,8,61.757923
1.8333334,6,61.776432
1.8333334,6,61.794946
1.8333334,6,61.81496
1.8333334,6,61.835975
-0.8333333,2,61.841978
1.8333334,6,61.863497
1.8333334,6,61.891514
1.8333334,6,61.916489
1.8333334,6,61.934996
1.8333334,6,61.954011
1.8333334,6,61.977525
1.8333334,6,61.997537
1.8333334,6,62.016052
1.8333334,7,62.037565
1.8333334,6,62.057579
1.8333334,6,62.076596
1.8333334,6,62.097104
1.8333334,6,62.116118
1.8333334,6,62.145637
1.8333334,9,62.172161
1.8333334,7,62.201825
1.8333334,8,62.227332
1.8333334,6,62.250345
1.8333334,9,62.278366
1.8333334,7,62.29938
1.8333334,7,62.321896
1.8333334,6,62.342911
1.8333334,7,62.364424
1.8333334,7,62.385932
1.8333334,6,62.404441
1.8333334,7,62.42996
1.8333334,7,62.45148
1.8333334,8,62.488004
1.8333334,6,62.511511
1.8333334,6,62.534026
1.8333334,6,62.552539
1.8333334,6,62.568553
1.8333334,6,62.589064
1.8333334,7,62.613155
1.8333334,9,62.642181
1.8333334,10,62.674199
1.8333334,12,62.713728
1.8333334,6,62.733237
1.8333334,13,62.776665
1.8333334,8,62.80518
1.8333334,12,62.849717
1.8333334,18,62.913259
1.8333334,18,62.970796
1.8333334,13,63.023332
1.8333334,23,63.104896
1.8333334,14,63.156925
1.8333334,6,63.178944
1.8333334,12,63.224971
1.8333334,8,63.250994
1.8333334,12,63.297017
1.8333334,9,63.327038
1.8333334,17,63.384096
1.8333334,6,63.40211
1.8333334,10,63.435633
1.8333334,9,63.471661
1.8333334,9,63.503684
1.8333334,6,63.5227
1.8333334,6,63.55022
1.8333334,7,63.579251
1.8333334,6,63.601764
1.8333334,6,63.619778
1.8333334,6,63.642298
1.8333334,6,63.660813
1.8333334,8,63.686328
1.8333334,7,63.709842
1.8333334,6,63.731862
1.8333334,6,63.750373
1.8333334,6,63.771385
1.8333334,6,63.789902
1.8333334,6,63.811416
1.8333334,6,63.829922
1.8333334,6,63.857942
1.8333334,7,63.888459
1.8333334,7,63.911982
1.8333334,8,63.934486
1.8333334,6,63.953493
1.8333334,6,63.971634
1.8333334,6,63.993153
1.8333334,6,64.015174
1.8333334,6,64.036699
1.8333334,6,64.057209
1.8333334,6,64.079729
1.8333334,6,64.100247
1.8333334,6,64.119249
1.8333334,6,64.140265
1.8333334,6,64.16128
1.8333334,6,64.180293
1.8333334,6,64.198813
1.8333334,6,64.219319
1.8333334,6,64.241843
1.8333334,6,64.264367
1.8333334,6,64.283383
1.8333334,6,64.302885
1.8333334,6,64.3244
1.8333334,7,64.348912
1.8333334,9,64.376745
1.8333334,6,64.398264
1.8333334,8,64.425781
1.8333334,8,64.44828
-0.8333333,7,64.468803
1.8333334,7,64.495311
1.8333334,7,64.518806
-0.8333333,3,64.527806
1.8333334,6,64.547327
1.8333334,7,64.568841
1.8333334,8,64.598861
1.8333334,7,64.621896
1.8333334,6,64.643421
1.8333334,10,64.675991
1.8333334,11,64.709018
1.8333334,6,64.725531
1.8333334,12,64.758559
1.8333334,6,64.778067
1.8333334,16,64.83112
1.8333334,14,64.876661
1.8333334,9,64.906621
1.8333334,24,64.980233
1.8333334,14,65.0239
1.8333334,21,65.088445
1.8333334,12,65.125806
1.8333334,18,65.185685
1.8333334,7,65.208701
1.8333334,14,65.257276
1.8333334,8,65.2848
1.8333334,6,65.302811
1.8333334,6,65.322819
1.8333334,10,65.354849
1.8333334,6,65.374358
1.8333334,8,65.400885
1.8333334,6,65.420393
1.8333334,7,65.442077
1.8333334,6,65.46209
1.8333334,6,65.480602
1.8333334,6,65.501109
1.8333334,6,65.519623
1.8333334,6,65.539638
1.8333334,8,65.563153
1.8333334,6,65.584674
1.8333334,6,65.60319
1.8333334,8,65.627204
1.8333334,7,65.64872
1.8333334,7,65.671735
1.8333334,6,65.690251
1.8333334,6,65.708763
1.8333334,6,65.727779
1.8333334,6,65.749803
1.8333334,6,65.76781
1.8333334,6,65.787954
1.8333334,8,65.811975
1.8333334,6,65.831988
1.8333334,7,65.852307
1.8333334,6,65.871814
1.8333334,6,65.890329
1.8333334,6,65.912848
1.8333334,6,65.931361
1.8333334,6,65.949383
1.8333334,6,65.967394
1.8333334,6,65.989414
1.8333334,6,66.007923
1.8333334,7,66.030944
1.8333334,6,66.04995
1.8333334,6,66.069969
1.8333334,6,66.089982
1.8333334,6,66.110504
1.8333334,6,66.129021
1.8333334,6,66.150539
1.8333334,6,66.169053
1.8333334,6,66.188062
1.8333334,7,66.209078
1.8333334,6,66.231102
1.8333334,6,66.251114
1.8333334,7,66.272659
1.8333334,8,66.297672
1.8333334,8,66.323187
1.8333334,6,66.342702
1.8333334,6,66.367231
1.8333334,8,66.391245
1.8333334,6,66.410761
1.8333334,6,66.428771
1.8333334,6,66.447268
1.8333334,6,66.465785
1.8333334,6,66.4863
1.8333334,6,66.50681
1.8333334,8,66.531327
1.8333334,6,66.550341
1.8333334,10,66.581861
1.8333334,6,66.600374
1.8333334,6,66.62043
1.8333334,6,66.637937
1.8333334,15,66.684478
1.8333334,6,66.702488
1.8333334,6,66.719999
1.8333334,10,66.748515
1.8333334,6,66.76803
1.8333334,6,66.788044
1.8333334,6,66.80655
1.8333334,6,66.824557
1.8333334,6,66.845578
1.8333334,8,66.874108
1.8333334,8,66.897122
1.8333334,7,66.920639
1.8333334,8,66.94616
1.8333334,6,66.964168
1.8333334,6,66.983685
1.8333334,8,67.011705
1.8333334,6,67.031719
1.8333334,6,67.051233
1.8333334,7,67.071747
1.8333334,8,67.095262
1.8333334,6,67.11528
1.8333334,6,67.136798
1.8333334,6,67.155311
1.8333334,10,67.18683
1.8333334,6,67.208853
1.8333334,9,67.238881
1.8333334,8,67.268401
1.8333334,6,67.289421
1.8333334,6,67.310442
1.8333334,7,67.331957
1.8333334,6,67.348471
1.8333334,6,67.365988
1.8333334,6,67.389004
1.8333334,6,67.409532
1.8333334,6,67.431549
1.8333334,6,67.451073
1.8333334,7,67.474087
1.8333334,6,67.494092
1.8333334,6,67.514611
1.8333334,6,67.532623
1.8333334,6,67.553636
1.8333334,8,67.579154
1.8333334,7,67.600169
1.8333334,6,67.617686
1.8333334,6,67.638202
1.8333334,6,67.656208
1.8333334,6,67.676221
1.8333334,9,67.702243
1.8333334,6,67.721253
1.8333334,8,67.742269
1.8333334,6,67.76228
1.8333334,7,67.782828
1.8333334,8,67.808856
1.8333334,6,67.825367
1.8333334,6,67.843383
1.8333334,6,67.860402
1.8333334,6,67.879918
1.8333334,7,67.898927
1.8333334,8,67.922449
1.8333334,6,67.941967
1.8333334,6,67.963994
1.8333334,10,67.997016
1.8333334,6,68.017529
1.8333334,6,68.035536
1.8333334,6,68.056051
1.8333334,6,68.075067
1.8333334,6,68.094619
1.8333334,6,68.113903
1.8333334,7,68.139421
1.8333334,6,68.158428
1.8333334,7,68.179943
1.8333334,6,68.197956
1.8333334,6,68.217469
1.8333334,6,68.234976
1.8333334,6,68.257804
1.8333334,7,68.279319
1.8333334,11,68.318852
1.8333334,10,68.348373
1.8333334,6,68.363388
1.8333334,6,68.383404
1.8333334,6,68.402912
1.8333334,6,68.423425
1.8333334,6,68.441441
1.8333334,6,68.460954
1.8333334,6,68.480469
1.8333334,10,68.514107
1.8333334,7,68.535626
1.8333334,6,68.555641
1.8333334,7,68.577655
1.8333334,8,68.601168
1.8333334,8,68.624689
1.8333334,6,68.644196
1.8333334,6,68.665214
1.8333334,6,68.68573
1.8333334,9,68.712252
1.8333334,8,68.735765
1.8333334,8,68.76379
1.8333334,6,68.781798
1.8333334,6,68.801808
1.8333334,6,68.819823
1.8333334,10,68.849854
1.8333334,6,68.868865
1.8333334,6,68.888381
1.8333334,6,68.906387
1.8333334,6,68.927402
1.8333334,8,68.951924
1.8333334,6,68.96993
1.8333334,6,68.987944
1.8333334,7,69.022429
1.8333334,6,69.040947
1.8333334,9,69.070475
1.8333334,8,69.094997
1.8333334,7,69.118513
1.8333334,9,69.148217
1.8333334,7,69.169235
1.8333334,8,69.194258
1.8333334,8,69.22278
1.8333334,6,69.242796
1.8333334,6,69.263814
1.8333334,6,69.282332
1.8333334,10,69.315864
1.8333334,7,69.336884
1.8333334,8,69.360411
1.8333334,6,69.378922
1.8333334,6,69.400444
1.8333334,6,69.418893
1.8333334,8,69.444929
1.8333334,6,69.462438
1.8333334,6,69.482957
1.8333334,6,69.502456
1.8333334,9,69.531472
1.8333334,7,69.552488
1.8333334,7,69.577006
1.8333334,6,69.595026
1.8333334,11,69.628555
1.8333334,13,69.674101
1.8333334,8,69.702119
1.8333334,14,69.744145
1.8333334,6,69.764665
1.8333334,11,69.798196
1.8333334,15,69.846241
-0.8333333,3,69.855251
1.8333334,12,69.893282
1.8333334,24,69.970361
1.8333334,8,69.997379
1.8333334,8,70.027421
1.8333334,6,70.055459
1.8333334,6,70.077975
1.8333334,11,70.123022
1.8333334,6,70.152061
1.8333334,6,70.177089
1.8333334,6,70.19761
1.8333334,6,70.217628
1.8333334,9,70.247166
1.8333334,6,70.275207
1.8333334,12,70.326766
1.8333334,8,70.36199
1.8333334,8,70.394514
1.8333334,6,70.414032
1.8333334,6,70.439062
1.8333334,9,70.474613
1.8333334,10,70.516163
1.8333334,6,70.541682
1.8333334,6,70.565201
1.8333334,6,70.590743
1.8333334,6,70.612768
1.8333334,7,70.631788
1.8333334,6,70.654317
1.8333334,9,70.695871
1.8333334,6,70.722897
1.8333334,6,70.743421
1.8333334,6,70.767462
1.8333334,9,70.803031
1.8333334,6,70.830069
1.8333334,6,70.852595
1.8333334,7,70.883632
1.8333334,6,70.910651
1.8333334,6,70.933682
1.8333334,6,70.956208
1.8333334,6,70.980238
1.8333334,6,71.008275
1.8333334,6,71.032795
1.8333334,6,71.053825
1.8333334,6,71.079851
1.8333334,6,71.100371
1.8333334,6,71.121897
1.8333334,6,71.146433
1.8333334,6,71.17346
1.8333334,6,71.202499
1.8333334,6,71.225522
1.8333334,6,71.250563
1.8333334,6,71.278095
1.8333334,6,71.305125
1.8333334,7,71.334159
-0.8333333,8,71.361181
1.8333334,6,71.382207
-0.8333333,2,71.390721
1.8333334,6,71.413247
1.8333334,6,71.435271
1.8333334,6,71.460808
1.8333334,6,71.487337
1.8333334,8,71.520362
1.8333334,6,71.541381
